roundID,subjectID,numSelected,payoff
{"class":"gov.sandia.genlist.survey.Survey","id":214,"surveyAnswers":{"question7":"2","question6":"3","question8":"1","question1":"1","question2":"1","question3":"1","question4":"1","question5":"1"},"surveyCompletionTime":1453931856631,"surveyName":"Group Identity Questions","username":"chickypez"}
{"class":"gov.sandia.genlist.survey.Survey","id":215,"surveyAnswers":{"question1":"4","question2":"4","question3":"4","question4":"5","question5":"5"},"surveyCompletionTime":1453931865230,"surveyName":"Trust Questions","username":"Roo"}
{"class":"gov.sandia.genlist.survey.Survey","id":216,"surveyAnswers":{"question7":"1","question6":"5","question8":"1","question1":"2","question2":"1","question3":"1","question4":"1","question5":"1"},"surveyCompletionTime":1453931879940,"surveyName":"Group Identity Questions","username":"chedens"}
{"class":"gov.sandia.genlist.survey.Survey","id":217,"surveyAnswers":{"question1":"3","question2":"3","question3":"4","question4":"3","question5":"3"},"surveyCompletionTime":1453931889520,"surveyName":"Trust Questions","username":"chickypez"}
{"class":"gov.sandia.genlist.survey.Survey","id":218,"surveyAnswers":{"question1":"3","question2":"3","question3":"3","question4":"3","question5":"4"},"surveyCompletionTime":1453931891205,"surveyName":"Trust Questions","username":"neightoto"}
{"class":"gov.sandia.genlist.survey.Survey","id":219,"surveyAnswers":{"question1":"5","question2":"1","question3":"1","question4":"1","question5":"1"},"surveyCompletionTime":1453931904734,"surveyName":"Trust Questions","username":"chedens"}
{"class":"gov.sandia.genlist.survey.Survey","id":220,"surveyAnswers":{"question6":"3","question1":"1","question2":"1","question3":"4","question4":"3","question5":"1"},"surveyCompletionTime":1453931930219,"surveyName":"Why are environmentalists putting graffiti on tortoises?","username":"amber"}
{"class":"gov.sandia.genlist.survey.Survey","id":221,"surveyAnswers":{"question6":"4","question1":"1","question2":"2","question3":"3","question4":"1","question5":"1"},"surveyCompletionTime":1453931933188,"surveyName":"Could we fly from London to New York in an hour?","username":"JP"}
{"class":"gov.sandia.genlist.survey.Survey","id":222,"surveyAnswers":{"question6":"3","question1":"1","question2":"2","question3":"3","question4":"2","question5":"1"},"surveyCompletionTime":1453931945364,"surveyName":"Could we fly from London to New York in an hour?","username":"Bryan"}
{"class":"gov.sandia.genlist.survey.Survey","id":223,"surveyAnswers":{"question7":"1","question6":"4","question8":"1","question1":"1","question2":"1","question3":"1","question4":"2","question5":"1"},"surveyCompletionTime":1453931961966,"surveyName":"Group Identity Questions","username":"rotbaumg"}
{"class":"gov.sandia.genlist.survey.Survey","id":224,"surveyAnswers":{"question6":"3","question1":"1","question2":"2","question3":"3","question4":"1","question5":"1"},"surveyCompletionTime":1453931969616,"surveyName":"Could we fly from London to New York in an hour?","username":"Angelsinthesun"}
{"class":"gov.sandia.genlist.survey.Survey","id":225,"surveyAnswers":{"question1":"4","question2":"5","question3":"3","question4":"2","question5":"3"},"surveyCompletionTime":1453931982625,"surveyName":"Trust Questions","username":"rotbaumg"}
{"class":"gov.sandia.genlist.survey.Survey","id":226,"surveyAnswers":{"question7":"2","question6":"5","question8":"1","question1":"2","question2":"1","question3":"1","question4":"1","question5":"1"},"surveyCompletionTime":1453931984222,"surveyName":"Group Identity Questions","username":"amber"}
{"class":"gov.sandia.genlist.survey.Survey","id":227,"surveyAnswers":{"question6":"3","question1":"3","question2":"1","question3":"4","question4":"2","question5":"1"},"surveyCompletionTime":1453931987456,"surveyName":"Why are environmentalists putting graffiti on tortoises?","username":"Rhonda"}
{"class":"gov.sandia.genlist.survey.Survey","id":228,"surveyAnswers":{"question6":"1","question1":"1","question2":"1","question3":"4","question4":"3","question5":"1"},"surveyCompletionTime":1453931999926,"surveyName":"Why are environmentalists putting graffiti on tortoises?","username":"keyona"}
{"class":"gov.sandia.genlist.survey.Survey","id":229,"surveyAnswers":{"question1":"3","question2":"3","question3":"3","question4":"3","question5":"3"},"surveyCompletionTime":1453932004497,"surveyName":"Trust Questions","username":"amber"}
{"class":"gov.sandia.genlist.survey.Survey","id":230,"surveyAnswers":{"question6":"2","question1":"1","question2":"2","question3":"3","question4":"3","question5":"2"},"surveyCompletionTime":1453932015713,"surveyName":"Could we fly from London to New York in an hour?","username":"Snoopy"}
{"class":"gov.sandia.genlist.survey.Survey","id":231,"surveyAnswers":{"question7":"2","question6":"3","question8":"3","question1":"2","question2":"2","question3":"2","question4":"1","question5":"1"},"surveyCompletionTime":1453932017706,"surveyName":"Group Identity Questions","username":"Jinsaryko"}
{"class":"gov.sandia.genlist.survey.Survey","id":232,"surveyAnswers":{"question6":"1","question1":"3","question2":"1","question3":"4","question4":"1","question5":"1"},"surveyCompletionTime":1453932025513,"surveyName":"Why are environmentalists putting graffiti on tortoises?","username":"sibilation"}
{"class":"gov.sandia.genlist.survey.Survey","id":233,"surveyAnswers":{"question6":"2","question1":"3","question2":"1","question3":"4","question4":"3","question5":"1"},"surveyCompletionTime":1453932027153,"surveyName":"Why are environmentalists putting graffiti on tortoises?","username":"JP"}
{"class":"gov.sandia.genlist.survey.Survey","id":234,"surveyAnswers":{"question1":"4","question2":"4","question3":"3","question4":"3","question5":"3"},"surveyCompletionTime":1453932033018,"surveyName":"Trust Questions","username":"Jinsaryko"}
{"class":"gov.sandia.genlist.survey.Survey","id":235,"surveyAnswers":{"question7":"3","question6":"3","question8":"9","question1":"3","question2":"3","question3":"2","question4":"2","question5":"2"},"surveyCompletionTime":1453932036517,"surveyName":"Group Identity Questions","username":"rob412805"}
{"class":"gov.sandia.genlist.survey.Survey","id":236,"surveyAnswers":{"question7":"4","question6":"1","question8":"1","question1":"2","question2":"1","question3":"1","question4":"2","question5":"1"},"surveyCompletionTime":1453932044638,"surveyName":"Group Identity Questions","username":"StormyLife"}
{"class":"gov.sandia.genlist.survey.Survey","id":237,"surveyAnswers":{"question1":"3","question2":"1","question3":"1","question4":"5","question5":"3"},"surveyCompletionTime":1453932060370,"surveyName":"Trust Questions","username":"StormyLife"}
{"class":"gov.sandia.genlist.survey.Survey","id":238,"surveyAnswers":{"question7":"3","question6":"5","question8":"10","question1":"3","question2":"1","question3":"1","question4":"2","question5":"1"},"surveyCompletionTime":1453932065488,"surveyName":"Group Identity Questions","username":"Rhonda"}
{"class":"gov.sandia.genlist.survey.Survey","id":239,"surveyAnswers":{"question1":"4","question2":"4","question3":"3","question4":"4","question5":"3"},"surveyCompletionTime":1453932065827,"surveyName":"Trust Questions","username":"rob412805"}
{"class":"gov.sandia.genlist.survey.Survey","id":240,"surveyAnswers":{"question7":"4","question6":"2","question8":"2","question1":"1","question2":"1","question3":"1","question4":"1","question5":"1"},"surveyCompletionTime":1453932071962,"surveyName":"Group Identity Questions","username":"JP"}
{"class":"gov.sandia.genlist.survey.Survey","id":241,"surveyAnswers":{"question7":"2","question6":"2","question8":"5","question1":"2","question2":"2","question3":"1","question4":"3","question5":"1"},"surveyCompletionTime":1453932074203,"surveyName":"Group Identity Questions","username":"jdkvt"}
{"class":"gov.sandia.genlist.survey.Survey","id":242,"surveyAnswers":{"question7":"2","question6":"5","question8":"1","question1":"1","question2":"1","question3":"1","question4":"1","question5":"1"},"surveyCompletionTime":1453932083350,"surveyName":"Group Identity Questions","username":"keyona"}
{"class":"gov.sandia.genlist.survey.Survey","id":243,"surveyAnswers":{"question1":"3","question2":"4","question3":"3","question4":"3","question5":"3"},"surveyCompletionTime":1453932094034,"surveyName":"Trust Questions","username":"Rhonda"}
{"class":"gov.sandia.genlist.survey.Survey","id":244,"surveyAnswers":{"question1":"3","question2":"3","question3":"3","question4":"3","question5":"3"},"surveyCompletionTime":1453932095168,"surveyName":"Trust Questions","username":"JP"}
{"class":"gov.sandia.genlist.survey.Survey","id":245,"surveyAnswers":{"question6":"2","question1":"1","question2":"2","question3":"3","question4":"3","question5":"3"},"surveyCompletionTime":1453932097012,"surveyName":"Could we fly from London to New York in an hour?","username":"Grover"}
{"class":"gov.sandia.genlist.survey.Survey","id":246,"surveyAnswers":{"question1":"2","question2":"2","question3":"3","question4":"1","question5":"3"},"surveyCompletionTime":1453932098247,"surveyName":"Trust Questions","username":"jdkvt"}
{"class":"gov.sandia.genlist.survey.Survey","id":247,"surveyAnswers":{"question7":"3","question6":"5","question8":"4","question1":"1","question2":"1","question3":"1","question4":"1","question5":"2"},"surveyCompletionTime":1453932099383,"surveyName":"Group Identity Questions","username":"sibilation"}
{"class":"gov.sandia.genlist.survey.Survey","id":248,"surveyAnswers":{"question6":"1","question1":"1","question2":"1","question3":"4","question4":"1","question5":"1"},"surveyCompletionTime":1453932111140,"surveyName":"Why are environmentalists putting graffiti on tortoises?","username":"Angelsinthesun"}
{"class":"gov.sandia.genlist.survey.Survey","id":249,"surveyAnswers":{"question7":"2","question6":"3","question8":"3","question1":"2","question2":"1","question3":"1","question4":"2","question5":"1"},"surveyCompletionTime":1453932111889,"surveyName":"Group Identity Questions","username":"MJG"}
{"class":"gov.sandia.genlist.survey.Survey","id":250,"surveyAnswers":{"question1":"4","question2":"1","question3":"3","question4":"1","question5":"3"},"surveyCompletionTime":1453932123327,"surveyName":"Trust Questions","username":"keyona"}
{"class":"gov.sandia.genlist.survey.Survey","id":251,"surveyAnswers":{"question1":"4","question2":"5","question3":"3","question4":"4","question5":"3"},"surveyCompletionTime":1453932127783,"surveyName":"Trust Questions","username":"sibilation"}
{"class":"gov.sandia.genlist.survey.Survey","id":252,"surveyAnswers":{"question1":"5","question2":"5","question3":"5","question4":"4","question5":"3"},"surveyCompletionTime":1453932130767,"surveyName":"Trust Questions","username":"MJG"}
{"class":"gov.sandia.genlist.survey.Survey","id":253,"surveyAnswers":{"question7":"1","question6":"3","question8":"1","question1":"2","question2":"1","question3":"1","question4":"1","question5":"1"},"surveyCompletionTime":1453932144264,"surveyName":"Group Identity Questions","username":"AD"}
{"class":"gov.sandia.genlist.survey.Survey","id":254,"surveyAnswers":{"question6":"1","question1":"1","question2":"1","question3":"4","question4":"1","question5":"1"},"surveyCompletionTime":1453932151168,"surveyName":"Why are environmentalists putting graffiti on tortoises?","username":"Snoopy"}
{"class":"gov.sandia.genlist.survey.Survey","id":255,"surveyAnswers":{"question7":"4","question6":"2","question8":"6","question1":"3","question2":"2","question3":"2","question4":"1","question5":"2"},"surveyCompletionTime":1453932158865,"surveyName":"Group Identity Questions","username":"Angelsinthesun"}
{"class":"gov.sandia.genlist.survey.Survey","id":256,"surveyAnswers":{"question1":"4","question2":"4","question3":"3","question4":"4","question5":"3"},"surveyCompletionTime":1453932161074,"surveyName":"Trust Questions","username":"AD"}
{"class":"gov.sandia.genlist.survey.Survey","id":257,"surveyAnswers":{"question7":"4","question6":"2","question8":"8","question1":"3","question2":"2","question3":"2","question4":"3","question5":"2"},"surveyCompletionTime":1453932170256,"surveyName":"Group Identity Questions","username":"MturkerWU3"}
{"class":"gov.sandia.genlist.survey.Survey","id":258,"surveyAnswers":{"question1":"5","question2":"5","question3":"4","question4":"4","question5":"4"},"surveyCompletionTime":1453932184861,"surveyName":"Trust Questions","username":"MturkerWU3"}
{"class":"gov.sandia.genlist.survey.Survey","id":259,"surveyAnswers":{"question6":"2","question1":"1","question2":"2","question3":"3","question4":"3","question5":"1"},"surveyCompletionTime":1453932184908,"surveyName":"Could we fly from London to New York in an hour?","username":"kadan"}
{"class":"gov.sandia.genlist.survey.Survey","id":260,"surveyAnswers":{"question7":"2","question6":"5","question8":"1","question1":"1","question2":"1","question3":"1","question4":"1","question5":"1"},"surveyCompletionTime":1453932190614,"surveyName":"Group Identity Questions","username":"Snoopy"}
{"class":"gov.sandia.genlist.survey.Survey","id":261,"surveyAnswers":{"question1":"3","question2":"3","question3":"3","question4":"3","question5":"3"},"surveyCompletionTime":1453932213372,"surveyName":"Trust Questions","username":"Snoopy"}
{"class":"gov.sandia.genlist.survey.Survey","id":262,"surveyAnswers":{"question7":"3","question6":"2","question8":"9","question1":"3","question2":"2","question3":"2","question4":"2","question5":"2"},"surveyCompletionTime":1453932227580,"surveyName":"Group Identity Questions","username":"tammy"}
